"","Date","Year","Month","CD_UF","PopTotal_UF","cases_total","time","state_index","year_index","base.fit","base.fit.lci","base.fit.uci","pred.uci","pred.mean","pred.median","pred.lci","state_code"
"1561","2005-10-01",2005,10,42,6248436,2,58,22,5,1.6140270850998,0.884480995990558,2.94627181330673,6,1.617,1,0,42
"1562","2005-10-01",2005,10,43,10693929,0,58,23,5,0.87352779895351,0.464964536595233,1.64151465805113,4,1.014,1,0,43
"1563","2005-10-01",2005,10,50,2449024,7,58,24,5,10.879576900956,6.76097699426782,17.5112507678161,33,11.781,10,1,50
"1564","2005-10-01",2005,10,51,3035122,225,58,25,5,215.860587827691,139.298530993849,334.558442235574,640.2,216.298,178,35.975,51
"1565","2005-10-01",2005,10,52,6003788,586,58,26,5,484.680937530821,315.313636122249,745.132481529873,1440.05,501.963,416,73.975,52
"1566","2005-10-01",2005,10,53,2570160,9,58,27,5,8.50282920608873,5.29430545393698,13.6594079183899,26,8.793,7,0,53
"1567","2005-11-01",2005,11,11,1562409,215,59,1,5,331.942826338507,212.025123202348,519.772990203035,922.075,352.707,300.5,53.975,11
"1568","2005-11-01",2005,11,12,733559,25,59,2,5,122.353854670059,76.5658987310099,195.556314331524,437.025,145.327,120,18,12
"1569","2005-11-01",2005,11,13,3483985,15,59,3,5,53.7632485608362,33.5599766713066,86.1527585394432,174.025,61.928,52,10,13
"1570","2005-11-01",2005,11,14,450479,44,59,4,5,163.028753412682,102.331195989884,259.774750393275,511.175,185.246,153,26,14
"1571","2005-11-01",2005,11,15,7581051,633,59,5,5,469.842071551536,304.024178958665,726.247623937213,1265.125,460.138,384.5,77.925,15
"1572","2005-11-01",2005,11,16,669526,74,59,6,5,107.060672302168,68.0266310390006,168.524082422185,319.175,114.247,95,16,16
"1573","2005-11-01",2005,11,17,1383445,78,59,7,5,165.531627556872,105.727249185481,259.207918575844,470.075,182.851,156.5,29,17
"1574","2005-11-01",2005,11,21,6574789,89,59,8,5,167.207137436441,105.989272645996,263.840703124116,503.125,177.453,146,25,21
"1575","2005-11-01",2005,11,22,3118360,59,59,9,5,77.2520434408128,49.3090104597724,121.053971784856,232.1,82.323,68.5,10,22
"1576","2005-11-01",2005,11,23,8452381,935,59,10,5,948.706678265686,611.029155444174,1473.2371599505,2775,1004.857,845,160.975,23
"1577","2005-11-01",2005,11,24,3168027,146,59,11,5,151.207083735481,97.1342543711034,235.427943821397,431.025,161.066,137,23.975,24
"1578","2005-11-01",2005,11,25,3766528,109,59,12,5,148.959427593086,95.1791150417702,233.17514064172,422.05,160.153,138,22.975,25
"1579","2005-11-01",2005,11,26,8796448,174,59,13,5,183.532142614053,117.433823176374,286.900014040579,516.275,191.805,157,30,26
"1580","2005-11-01",2005,11,27,3120494,112,59,14,5,112.181831442103,72.0899731472149,174.603185230519,303.05,117.183,103,16.975,27
"1581","2005-11-01",2005,11,28,2068017,53,59,15,5,35.9292753327902,22.9549816617026,56.2495081562294,101.025,34.944,28.5,4,28
"1582","2005-11-01",2005,11,29,14016906,309,59,16,5,377.799175716872,242.676693868465,588.266483435546,1114.25,401.404,336.5,62,29
"1583","2005-11-01",2005,11,31,19597330,384,59,17,5,230.170317102119,149.369803603181,354.745112027136,605.05,213.178,175.5,31,31
"1584","2005-11-01",2005,11,32,3514952,44,59,18,5,64.6606531238072,41.3238265093331,101.195751170425,198.025,69.516,57,9.975,32
"1585","2005-11-01",2005,11,33,15989929,167,59,19,5,80.378828286824,51.9457010363196,124.403742710841,199.05,69.859,60,7,33
"1586","2005-11-01",2005,11,35,41262199,196,59,20,5,149.247864096416,95.5915209726324,233.071371571511,411.475,144.855,122,23.975,35
"1587","2005-11-01",2005,11,41,10444526,10,59,21,5,19.6750034009326,12.2749091589924,31.543284114995,59,21.865,18,2,41
"1588","2005-11-01",2005,11,42,6248436,0,59,22,5,2.04351719799756,1.11907144957528,3.73274370935745,8,2.349,2,0,42
"1589","2005-11-01",2005,11,43,10693929,0,59,23,5,1.30493627770949,0.701770535237689,2.42720319138575,6,1.519,1,0,43
"1590","2005-11-01",2005,11,50,2449024,8,59,24,5,29.8362868440687,18.5109505355799,48.1018479284475,98,34.858,29,5,50
"1591","2005-11-01",2005,11,51,3035122,850,59,25,5,494.884336034486,322.851912082641,758.705405567378,1392.225,479.309,393,69.975,51
"1592","2005-11-01",2005,11,52,6003788,1143,59,26,5,741.921369763358,484.70736042808,1135.79254693447,1998.225,714.147,602.5,101.95,52
"1593","2005-11-01",2005,11,53,2570160,10,59,27,5,10.8697588535874,6.7598159876546,17.48303355609,35,11.57,9,1,53
"1594","2005-12-01",2005,12,11,1562409,668,60,1,5,534.859846077833,344.298175102828,831.03476629898,1475.45,521.387,432,74.975,11
"1595","2005-12-01",2005,12,12,733559,260,60,2,5,167.126243443115,106.97206506681,261.149659691238,448.05,156.241,131,24.975,12
"1596","2005-12-01",2005,12,13,3483985,17,60,3,5,69.7571527997757,43.4744522354232,111.961634980928,225.075,81.62,68,10.975,13
"1597","2005-12-01",2005,12,14,450479,23,60,4,5,145.568548294379,91.2611426139757,232.234256810582,495.05,177.084,145.5,28,14
"1598","2005-12-01",2005,12,15,7581051,561,60,5,5,561.786630075124,360.218403187114,876.348046855424,1511.175,580.519,501.5,90.95,15
"1599","2005-12-01",2005,12,16,669526,51,60,6,5,81.4397158833899,51.5245396625504,128.754794545444,230.075,83.996,69.5,13,16
"1600","2005-12-01",2005,12,17,1383445,143,60,7,5,247.45169632507,157.918636552125,387.81234933359,747.025,270.841,227.5,39.975,17
"1601","2005-12-01",2005,12,21,6574789,71,60,8,5,235.585525785554,148.629316690014,373.499962831621,729.649999999999,264.687,225,43,21
"1602","2005-12-01",2005,12,22,3118360,18,60,9,5,92.0054554349441,58.1585097361328,145.581278348039,292.125,107.481,89,17,22
"1603","2005-12-01",2005,12,23,8452381,697,60,10,5,926.417568005591,591.763146059373,1450.59475047172,2847.45,978.811,797,148.925,23
"1604","2005-12-01",2005,12,24,3168027,113,60,11,5,158.743692484051,101.38623547933,248.602606225113,453.15,172.057,145.5,25.975,24
"1605","2005-12-01",2005,12,25,3766528,123,60,12,5,164.846225981825,104.902990617531,259.096911119611,471.05,169.954,142,26,25
"1606","2005-12-01",2005,12,26,8796448,112,60,13,5,187.474370322255,118.917490264436,295.628928197433,547.125,199.191,170.5,32,26
"1607","2005-12-01",2005,12,27,3120494,78,60,14,5,92.2055012901688,59.0215922981918,144.075372858603,255.025,92.596,80,12,27
"1608","2005-12-01",2005,12,28,2068017,33,60,15,5,27.4196939383127,17.3831667381245,43.2612676183358,79.05,28.136,24,4,28
"1609","2005-12-01",2005,12,29,14016906,387,60,16,5,481.917934926408,308.857975511572,752.098909851114,1370.275,499.819,413.5,67.9,29
"1610","2005-12-01",2005,12,31,19597330,617,60,17,5,487.870534943382,314.39057716837,757.222250945422,1344.6,488.099,408,85.975,31
"1611","2005-12-01",2005,12,32,3514952,31,60,18,5,106.827428704119,67.8592174003888,168.205539935611,330.05,119.874,98,17,32
"1612","2005-12-01",2005,12,33,15989929,331,60,19,5,147.6343178976,95.5652045357679,228.126291179874,348.025,128.515,109,21,33
"1613","2005-12-01",2005,12,35,41262199,199,60,20,5,289.013247392323,183.249189784863,455.919224978999,950.574999999999,323.64,276,45.95,35
"1614","2005-12-01",2005,12,41,10444526,13,60,21,5,38.6253401459251,24.0602257962922,62.021010300823,122.025,42.887,35,6,41
"1615","2005-12-01",2005,12,42,6248436,2,60,22,5,2.97468299925822,1.64020849431969,5.39654043926112,11,3.39,3,0,42
"1616","2005-12-01",2005,12,43,10693929,2,60,23,5,2.38479100660807,1.30907728002158,4.3455596518565,9,2.648,2,0,43
"1617","2005-12-01",2005,12,50,2449024,22,60,24,5,64.7288623734914,40.1272558021597,104.438564779575,214.025,75.847,62,9,50
"1618","2005-12-01",2005,12,51,3035122,645,60,25,5,669.148288476581,431.470493426885,1037.92771821828,1761.325,665.63,581,114.95,51
"1619","2005-12-01",2005,12,52,6003788,1531,60,26,5,1085.17624305215,706.011663318502,1668.23058730553,2845.325,1007.932,843.5,145.975,52
"1620","2005-12-01",2005,12,53,2570160,14,60,27,5,19.0317829763352,11.8350164107207,30.6128878540176,59,21.446,18,2,53
"1621","2006-01-01",2006,1,11,1562409,1961,61,1,6,616.110435077917,407.783699569007,931.014290049094,1244.85,454.879,375.5,76.925,11
"1622","2006-01-01",2006,1,12,733559,80,61,2,6,76.5561350290966,47.6859933718733,122.934535235869,214.025,76.265,66,10.975,12
"1623","2006-01-01",2006,1,13,3483985,74,61,3,6,108.429704840768,68.4108105380734,171.906409338023,324.025,115.815,98.5,18,13
"1624","2006-01-01",2006,1,14,450479,26,61,4,6,78.7063401737151,49.8560253746099,124.271843666472,232.075,88.896,75,11,14
"1625","2006-01-01",2006,1,15,7581051,1805,61,5,6,1020.25314080566,664.524942249388,1566.72718660985,2554.15,967.777,818.5,144.95,15
"1626","2006-01-01",2006,1,16,669526,396,61,6,6,186.69993790659,121.836177986371,286.149686462242,468.05,167.548,140,26,16
"1627","2006-01-01",2006,1,17,1383445,505,61,7,6,914.144628844557,588.679599336667,1419.78636103255,2856.125,993.38,799.5,154,17
"1628","2006-01-01",2006,1,21,6574789,352,61,8,6,717.711000803786,457.17169711546,1126.96638308871,2120.475,795.799,675,110.85,21
"1629","2006-01-01",2006,1,22,3118360,234,61,9,6,299.021559678845,192.259689487435,465.156733463237,914.25,316.639,266.5,48.975,22
"1630","2006-01-01",2006,1,23,8452381,960,61,10,6,1599.86782186038,1026.5201205614,2493.85522258812,4839.5,1806.408,1501,227.975,23
"1631","2006-01-01",2006,1,24,3168027,193,61,11,6,486.837894231246,309.864306748232,765.024192429518,1521.125,558.56,467,77.975,24
"1632","2006-01-01",2006,1,25,3766528,228,61,12,6,197.633045897664,126.579061034159,308.636126958394,538.075,200.616,167,28.975,25
"1633","2006-01-01",2006,1,26,8796448,413,61,13,6,596.155271109143,378.770936058914,938.49471631337,1726.1,667.134,584,108.975,26
"1634","2006-01-01",2006,1,27,3120494,189,61,14,6,184.747883953407,118.734487029548,287.514070214363,517.15,188.934,158,26.95,27
"1635","2006-01-01",2006,1,28,2068017,49,61,15,6,64.2732612438428,40.8322083561387,101.191605747733,181.025,67.262,57,9,28
"1636","2006-01-01",2006,1,29,14016906,586,61,16,6,616.017088838156,395.604195458907,959.447502610572,1755,655.606,540.5,95.975,29
"1637","2006-01-01",2006,1,31,19597330,2714,61,17,6,2213.774785395,1431.64818976101,3423.83415578882,6187.675,2167.941,1792,318.9,31
"1638","2006-01-01",2006,1,32,3514952,440,61,18,6,737.923306798238,473.209324043017,1150.91105045667,2399.2,799.55,673.5,145.95,32
"1639","2006-01-01",2006,1,33,15989929,1980,61,19,6,2102.737649929,1353.81720310683,3266.54876525385,5490.825,2107.303,1751.5,341.85,33
"1640","2006-01-01",2006,1,35,41262199,1454,61,20,6,2884.63366506922,1840.6094255227,4521.71402662319,8700.4,3361.382,2884.5,642.875,35
"1641","2006-01-01",2006,1,41,10444526,41,61,21,6,74.624473607503,46.6970753377839,119.281057810405,246,83.488,68,11,41
"1642","2006-01-01",2006,1,42,6248436,5,61,22,6,7.58780212320451,4.35743067493638,13.2163225603223,24,8.343,6.5,0,42
"1643","2006-01-01",2006,1,43,10693929,5,61,23,6,8.00221686275867,4.59500464051641,13.9393170915811,27.025,9.186,8,0,43
"1644","2006-01-01",2006,1,50,2449024,160,61,24,6,2204.5536611187,1393.38182679831,3488.64795949592,6990.375,2564.181,2222.5,489.975,50
"1645","2006-01-01",2006,1,51,3035122,1003,61,25,6,1923.92235129256,1234.55163548491,2998.74899423272,5608.275,2095.794,1741,309.9,51
"1646","2006-01-01",2006,1,52,6003788,4523,61,26,6,2342.98376940995,1538.78738876491,3567.99887241656,5762.7,2129.815,1762.5,376.975,52
"1647","2006-01-01",2006,1,53,2570160,77,61,27,6,70.268399079988,44.4304058628278,111.161380086507,191.025,71.234,61,11,53
"1648","2006-02-01",2006,2,11,1562409,1425,62,1,6,506.599083143993,333.454924909571,769.765900880594,1076.3,390.172,325.5,62,11
"1649","2006-02-01",2006,2,12,733559,38,62,2,6,55.4534812762663,34.4117707944262,89.3811545406393,168.125,60.746,49,9,12
"1650","2006-02-01",2006,2,13,3483985,82,62,3,6,137.735366156325,86.7704290381532,218.696046032455,448.075,155.658,129,23,13
"1651","2006-02-01",2006,2,14,450479,8,62,4,6,63.1399987094809,39.6640729152216,100.526583514746,211.1,76.132,64,10.975,14
"1652","2006-02-01",2006,2,15,7581051,1130,62,5,6,1182.32089812612,760.799446331458,1837.76312064211,3553.4,1258.183,1028.5,197.725,15
"1653","2006-02-01",2006,2,16,669526,355,62,6,6,246.004680972572,158.854711345531,381.034172123152,666.1,243.596,207,38.95,16
"1654","2006-02-01",2006,2,17,1383445,666,62,7,6,987.211393601132,635.473706009838,1533.88044790952,3105.8,1077.989,911,167.925,17
"1655","2006-02-01",2006,2,21,6574789,537,62,8,6,1174.69602215206,746.19965810901,1849.62965164463,3720.025,1317.963,1078.5,190.975,21
"1656","2006-02-01",2006,2,22,3118360,265,62,9,6,446.324674005865,285.058234608862,698.953764610232,1451.05,500.814,409.5,74,22
"1657","2006-02-01",2006,2,23,8452381,1106,62,10,6,2753.20691617107,1759.83950633951,4307.99644756756,8662.1,3195.589,2739,471.325,23
"1658","2006-02-01",2006,2,24,3168027,260,62,11,6,847.291048539564,535.865356994502,1339.95676069099,2942.85,995.823,835.5,147.975,24
"1659","2006-02-01",2006,2,25,3766528,202,62,12,6,346.661614258008,220.326111531145,545.551096166185,1004.075,366.715,303,49,25
"1660","2006-02-01",2006,2,26,8796448,369,62,13,6,1003.28192084505,633.764628766281,1588.57822205011,3061.575,1157.755,988.5,150.925,26
"1661","2006-02-01",2006,2,27,3120494,202,62,14,6,270.845267733916,173.096352465854,423.869556254149,761.2,282.651,244.5,45.975,27
"1662","2006-02-01",2006,2,28,2068017,57,62,15,6,87.4686211006938,55.3261324359849,138.312628371351,259.025,95.478,81,14,28
"1663","2006-02-01",2006,2,29,14016906,729,62,16,6,1141.37559478366,727.847799635276,1790.26068785131,3600.2,1238.245,1049.5,168.975,29
"1664","2006-02-01",2006,2,31,19597330,4542,62,17,6,4254.5173530471,2739.59823026155,6608.40115158821,11743.3,4238.642,3452.5,665.775,31
"1665","2006-02-01",2006,2,32,3514952,1081,62,18,6,1233.22042082501,792.078954975282,1920.36869652503,3407.625,1237.293,1007.5,183.95,32
"1666","2006-02-01",2006,2,33,15989929,3885,62,19,6,2957.57065610921,1908.61645390669,4583.87281653686,7700.7,2809.514,2328,469.85,33
"1667","2006-02-01",2006,2,35,41262199,4061,62,20,6,6145.15305681537,3931.78866679531,9606.37283823899,18082.85,6399.823,5278,1052.55,35
"1668","2006-02-01",2006,2,41,10444526,56,62,21,6,157.627565696206,98.2778072657085,252.878679048261,512.1,182.367,152,24.95,41
"1669","2006-02-01",2006,2,42,6248436,12,62,22,6,10.8159004168872,6.26895083873374,18.6649471519882,32,10.807,9,1,42
"1670","2006-02-01",2006,2,43,10693929,17,62,23,6,13.7998612126873,8.01383112002436,23.7689025957416,38,13.821,12,1,43
"1671","2006-02-01",2006,2,50,2449024,548,62,24,6,2519.78366051897,1591.69073454843,3989.70558485384,7444.375,2833.515,2378,454.4,50
"1672","2006-02-01",2006,2,51,3035122,1046,62,25,6,1901.25670339583,1217.97748299274,2968.32372027899,5615.15,2036.804,1740,303,51
"1673","2006-02-01",2006,2,52,6003788,4616,62,26,6,3290.37848264272,2144.91465023154,5048.32159002905,8780.025,3364.225,2839.5,560.925,52
"1674","2006-02-01",2006,2,53,2570160,50,62,27,6,91.4327639363983,57.1573117964431,146.300317971859,275.075,101.121,86,14.975,53
"1675","2006-03-01",2006,3,11,1562409,407,63,1,6,358.762563980784,230.793960572441,557.775483367192,998.05,366.974,304.5,58.95,11
"1676","2006-03-01",2006,3,12,733559,27,63,2,6,38.2002538041233,23.729280267837,61.5097231896332,115.05,40.499,33,5,12
"1677","2006-03-01",2006,3,13,3483985,126,63,3,6,126.751271714978,80.4407990844097,199.777352459059,387,129.584,105,18,13
"1678","2006-03-01",2006,3,14,450479,3,63,4,6,71.0742381340476,44.6984791346462,113.033297688456,232.05,82.725,72,11.975,14
"1679","2006-03-01",2006,3,15,7581051,1053,63,5,6,1148.28498338785,739.09472718509,1784.38670763738,3297.125,1162.087,978,187.85,15
"1680","2006-03-01",2006,3,16,669526,286,63,6,6,287.533439969378,184.691006731263,447.724481067486,849.175,298.628,247,43,16
"1681","2006-03-01",2006,3,17,1383445,1078,63,7,6,959.372741395448,621.722708803849,1480.62716382565,2793,1013.27,811.5,161.925,17
"1682","2006-03-01",2006,3,21,6574789,479,63,8,6,1497.43178338777,949.970457071834,2360.88247603648,4433.875,1664.226,1407,282.85,21
"1683","2006-03-01",2006,3,22,3118360,425,63,9,6,796.529255493275,509.006721071221,1246.69678645261,2313.35,857.116,713.5,134,22
"1684","2006-03-01",2006,3,23,8452381,1826,63,10,6,4155.9937247422,2656.04557139286,6504.08219829441,12686.5,4765.154,4175,673.8,23
"1685","2006-03-01",2006,3,24,3168027,403,63,11,6,1374.53264712476,873.164135557391,2164.18585538584,4230.275,1606.932,1339.5,258.975,24
"1686","2006-03-01",2006,3,25,3766528,352,63,12,6,568.699468457042,362.385958315434,892.656762494938,1587.35,587.431,498.5,94.975,25
"1687","2006-03-01",2006,3,26,8796448,827,63,13,6,1405.09858453435,895.509825924736,2205.11025379371,4261.075,1531.203,1259,218.85,26
"1688","2006-03-01",2006,3,27,3120494,148,63,14,6,480.819318182898,305.889223131841,755.924791017759,1575.15,566.061,484.5,96.95,27
"1689","2006-03-01",2006,3,28,2068017,94,63,15,6,135.175791549448,85.9658449911068,212.597882964673,409.025,142.713,119.5,20,28
"1690","2006-03-01",2006,3,29,14016906,1263,63,16,6,1819.33958560074,1164.15326033492,2843.92517731937,5397.175,1942.752,1616,269.9,29
"1691","2006-03-01",2006,3,31,19597330,7297,63,17,6,7362.29023057986,4748.12716127028,11417.9429808946,23216.7,7882.042,6637,1324.75,31
"1692","2006-03-01",2006,3,32,3514952,1761,63,18,6,1669.46515192854,1079.18362423116,2583.03707962761,4454.575,1692.749,1456,246.975,32
"1693","2006-03-01",2006,3,33,15989929,7789,63,19,6,4507.59063124874,2934.73113253197,6924.74535188777,10728.8,4140.031,3482,645.925,33
"1694","2006-03-01",2006,3,35,41262199,16180,63,20,6,11437.79968715,7415.37769985413,17645.5720795501,31342.7,11388.367,9794.5,1825.8,35
"1695","2006-03-01",2006,3,41,10444526,335,63,21,6,327.588959173349,207.243886344191,517.946301511541,910.1,326.849,274.5,44,41
"1696","2006-03-01",2006,3,42,6248436,14,63,22,6,12.1365270265481,7.04958164062522,20.8986473315675,37.025,12.259,10,1,42
"1697","2006-03-01",2006,3,43,10693929,11,63,23,6,21.7064000609871,12.4913407323997,37.7292269891552,76,26.273,22,3,43
"1698","2006-03-01",2006,3,50,2449024,2714,63,24,6,2565.87937312143,1653.21497758854,3983.00586220773,7154.5,2582.539,2088,389.95,50
"1699","2006-03-01",2006,3,51,3035122,1493,63,25,6,1579.57119462004,1019.59595368574,2447.47114876973,4464.275,1653.101,1448,247.925,51
"1700","2006-03-01",2006,3,52,6003788,4982,63,26,6,3652.85837032596,2382.85780589729,5600.57961132433,9439.95,3485.403,2937.5,492.8,52
"1701","2006-03-01",2006,3,53,2570160,80,63,27,6,109.58063779624,68.8463276556948,174.461670283158,310.075,113.935,97,14,53
"1702","2006-04-01",2006,4,11,1562409,125,64,1,6,196.831276300592,125.273818291584,309.31318854737,589.15,208.746,170.5,33,11
"1703","2006-04-01",2006,4,12,733559,20,64,2,6,18.8831617069185,11.7613197423043,30.3241643667493,56,18.922,16,2,12
"1704","2006-04-01",2006,4,13,3483985,75,64,3,6,90.9752918615937,57.6382549286557,143.63198589212,290.125,97.649,81,12.975,13
"1705","2006-04-01",2006,4,14,450479,15,64,4,6,62.9962330029069,39.6740787027128,100.044813138873,206.175,72.731,61,10,14
"1706","2006-04-01",2006,4,15,7581051,711,64,5,6,751.450492419691,483.232609168885,1168.78531645696,2086.475,768.753,671,130.975,15
"1707","2006-04-01",2006,4,16,669526,122,64,6,6,214.01086863688,136.376493811442,335.901277849731,685.125,238.532,198,36.95,16
"1708","2006-04-01",2006,4,17,1383445,1012,64,7,6,837.302344211454,543.539727501858,1290.03218477082,2137.6,801.067,655,119,17
"1709","2006-04-01",2006,4,21,6574789,543,64,8,6,1257.44998234187,797.842175113503,1982.22996234128,3636.85,1383.454,1169.5,202.95,21
"1710","2006-04-01",2006,4,22,3118360,440,64,9,6,1010.84827084969,644.919665616152,1584.70636362397,2951.625,1113.505,914,192.875,22
"1711","2006-04-01",2006,4,23,8452381,2838,64,10,6,5398.87439227958,3455.18304791189,8437.40700688305,15292.2,6072.312,5034.5,906.45,23
"1712","2006-04-01",2006,4,24,3168027,694,64,11,6,1488.29873144797,948.893506003206,2334.75875146067,4294,1606.643,1338.5,251.975,24
"1713","2006-04-01",2006,4,25,3766528,439,64,12,6,721.21936331312,460.244434869026,1130.41088051363,2200.075,781.753,641,143.9,25
"1714","2006-04-01",2006,4,26,8796448,1211,64,13,6,1626.08645963303,1042.42971577779,2537.02456180116,5119.45,1760.66,1493.5,280.95,26
"1715","2006-04-01",2006,4,27,3120494,138,64,14,6,550.761529241806,349.995816194628,866.849162269314,1622.1,631.395,542,91,27
"1716","2006-04-01",2006,4,28,2068017,178,64,15,6,178.994867918405,114.267102217832,280.445528562305,544.05,187.714,157.5,21,28
"1717","2006-04-01",2006,4,29,14016906,1379,64,16,6,1589.9698143626,1020.20340619273,2478.49851945251,4649.45,1623.23,1364.5,240.975,29
"1718","2006-04-01",2006,4,31,19597330,7732,64,17,6,7262.90487069708,4694.05288370956,11239.7811256165,21219.35,7288.453,6186,1052.475,31
"1719","2006-04-01",2006,4,32,3514952,2398,64,18,6,1484.76385425488,968.070231823716,2277.59451734605,3733.5,1360.777,1105,235.85,32
"1720","2006-04-01",2006,4,33,15989929,6856,64,19,6,4276.50898812917,2782.50091884066,6573.95875929631,10805.675,3904.793,3276.5,526.775,33
"1721","2006-04-01",2006,4,35,41262199,25153,64,20,6,12568.4859404987,8227.49553844585,19203.5032359359,30229.525,10729.789,8988.5,1850.7,35
"1722","2006-04-01",2006,4,41,10444526,549,64,21,6,307.270911003323,197.069241313563,479.210226468989,786.25,277.922,233.5,40,41
"1723","2006-04-01",2006,4,42,6248436,10,64,22,6,11.4682713753113,6.65291750886333,19.7730995711529,38,12.64,10,1,42
"1724","2006-04-01",2006,4,43,10693929,10,64,23,6,20.1967141979092,11.6516110023697,35.0177003550587,67.025,23.723,20,3,43
"1725","2006-04-01",2006,4,50,2449024,3686,64,24,6,2003.4905066951,1310.42009539355,3063.57256813967,5190.35,1802.04,1545,270.75,50
"1726","2006-04-01",2006,4,51,3035122,910,64,25,6,1114.19610966618,718.45637843385,1728.18820286672,3459.175,1236.917,1012,187.95,51
"1727","2006-04-01",2006,4,52,6003788,4706,64,26,6,3190.60086677345,2083.02531156347,4887.82983132117,8697.225,3146.669,2663,526.9,52
"1728","2006-04-01",2006,4,53,2570160,91,64,27,6,111.122372985168,69.9366725518127,176.608770943501,329,118.393,99,15,53
"1729","2006-05-01",2006,5,11,1562409,62,65,1,6,112.16028011835,71.2269466061944,176.646318489611,358.2,123.621,101.5,19,11
"1730","2006-05-01",2006,5,12,733559,9,65,2,6,9.88260641327916,6.13864021608835,15.9134783433536,31,10.622,8.5,1,12
"1731","2006-05-01",2006,5,13,3483985,62,65,3,6,63.2893464810892,40.1589118913526,99.7678379607742,177.075,64.175,52,9,13
"1732","2006-05-01",2006,5,14,450479,77,65,4,6,81.9746169360349,52.2634109307843,128.596785365569,233.15,83.737,70.5,11.975,14
"1733","2006-05-01",2006,5,15,7581051,577,65,5,6,465.768200099692,300.816531846696,721.319223795388,1260.15,471.783,394,67.975,15
"1734","2006-05-01",2006,5,16,669526,103,65,6,6,163.073343949228,104.089143532166,255.527893222199,518.025,177.322,152,27,16
"1735","2006-05-01",2006,5,17,1383445,997,65,7,6,674.276163094491,439.886959756871,1033.71813599712,2122.425,683.317,568,102.975,17
"1736","2006-05-01",2006,5,21,6574789,707,65,8,6,1014.02977324932,647.520573434065,1588.3075799188,3092.225,1082.456,911.5,168.95,21
"1737","2006-05-01",2006,5,22,3118360,755,65,9,6,1090.89431222672,699.953638494235,1700.51139373888,3345.15,1216.678,1002,216.95,22
"1738","2006-05-01",2006,5,23,8452381,5755,65,10,6,5726.04244908401,3693.77413227135,8877.97941901432,15772.225,5763.842,4763.5,1019.9,23
"1739","2006-05-01",2006,5,24,3168027,1158,65,11,6,1398.63999834236,898.358563725339,2177.91278954721,4100.625,1456.491,1196,203.675,24
"1740","2006-05-01",2006,5,25,3766528,313,65,12,6,688.100374955974,439.178522541217,1078.33659579238,2116.875,782.374,646.5,116.95,25
"1741","2006-05-01",2006,5,26,8796448,1939,65,13,6,1504.90798641359,973.951037304279,2325.76165146266,4261.3,1461.422,1225,237.975,26
"1742","2006-05-01",2006,5,27,3120494,267,65,14,6,628.449878158445,401.726634995136,983.308899466502,1895.5,690.243,573.5,109.975,27
"1743","2006-05-01",2006,5,28,2068017,246,65,15,6,191.002656918223,122.659160156801,297.48641121566,518.375,187.478,160,25.975,28
"1744","2006-05-01",2006,5,29,14016906,1027,65,16,6,1095.41693576363,704.372492862561,1703.93746590761,2937.025,1141.05,976,194.975,29
"1745","2006-05-01",2006,5,31,19597330,4742,65,17,6,4279.69685329082,2768.60707995236,6616.84424357516,12263.375,4444.816,3794.5,732.95,31
"1746","2006-05-01",2006,5,32,3514952,2564,65,18,6,1234.89157202557,810.896114378109,1880.87795111602,2804.6,1058.435,877,165.925,32
"1747","2006-05-01",2006,5,33,15989929,3151,65,19,6,2642.98866333516,1709.25935715183,4087.56758966548,7256.35,2643.838,2202,424.175,33
"1748","2006-05-01",2006,5,35,41262199,10252,65,20,6,7294.89506643305,4738.03956487713,11233.6982141221,19292.4,6909.699,5693.5,1108.575,35
"1749","2006-05-01",2006,5,41,10444526,129,65,21,6,126.587618207081,80.3625203267453,199.448031828957,359.075,132.598,112,19.975,41
"1750","2006-05-01",2006,5,42,6248436,11,65,22,6,6.89745835223147,4.00890775658433,11.8697106195198,20,6.623,6,0,42
"1751","2006-05-01",2006,5,43,10693929,13,65,23,6,8.89847143113086,5.18243231003783,15.2824570245673,26,8.722,7,0,43
"1752","2006-05-01",2006,5,50,2449024,1367,65,24,6,972.381593538981,632.322026600169,1495.54616118591,2592.575,948.357,805,142,50
"1753","2006-05-01",2006,5,51,3035122,605,65,25,6,754.794327666579,486.613918376623,1170.958883769,2206.45,778.773,643,133.9,51
"1754","2006-05-01",2006,5,52,6003788,2630,65,26,6,2249.4509656993,1463.01634716966,3459.1678309643,6241.15,2356.685,1965,379.7,52
"1755","2006-05-01",2006,5,53,2570160,81,65,27,6,101.281639652206,63.7737829633542,160.892899455941,303.025,110.23,92,16,53
"1756","2006-06-01",2006,6,11,1562409,32,66,1,6,67.3998718017998,42.6085721738098,106.633490189112,219.025,75.52,62.5,9,11
"1757","2006-06-01",2006,6,12,733559,10,66,2,6,6.30058664338113,3.92491306880101,10.1164088953036,19,6.164,5,0,12
"1758","2006-06-01",2006,6,13,3483985,38,66,3,6,41.7662442569737,26.4669650910298,65.9264818547932,135,44.425,36,5,13
"1759","2006-06-01",2006,6,14,450479,86,66,4,6,97.459099911336,62.0125439342035,153.192082771222,290,103.08,87,14,14
"1760","2006-06-01",2006,6,15,7581051,307,66,5,6,254.029556850071,163.684365591046,394.324820659669,711.4,259.176,220,40,15
