"","CD_MUN","Forest_Loss_Percent_2001","Forest_Loss_Percent_2002","Forest_Loss_Percent_2003","Forest_Loss_Percent_2004","Forest_Loss_Percent_2005","Forest_Loss_Percent_2006","Forest_Loss_Percent_2007","Forest_Loss_Percent_2008","Forest_Loss_Percent_2009","Forest_Loss_Percent_2010","Forest_Loss_Percent_2011","Forest_Loss_Percent_2012","Forest_Loss_Percent_2013","Forest_Loss_Percent_2014","Forest_Loss_Percent_2015","Forest_Loss_Percent_2016","Forest_Loss_Percent_2017","Forest_Loss_Percent_2018","Forest_Loss_Percent_2019","Forest_Loss_Percent_2020"
"4938",4116802,0.09175897,0.05194453,0.04840881,0.1161802,0.03525063,0.01989376,0.02252622,0.03874913,0.0266288,0.005470337,0.09166318,0.03744692,0.02808061,0.1024793,0.03703215,0.06419962,0.1442331,0.03509824,0.0553005,0.02720519
"4939",4116950,0.06325999,0.3065198,0.1827378,0.1442984,0.09602966,0.1197703,0.08836394,0.1481242,0.03084681,0.04633698,0.06295758,0.06525713,0.5484919,0.5545176,0.6180899,0.6213508,0.9364293,0.7857046,0.3488562,0.3646487
"4940",4117008,0.03905971,0.01301845,0.01417589,0.04342123,0.01446495,0.01176759,0.006653559,0.01077755,0.01034392,0.01403741,0.006074807,0.01735848,0.008843167,0.06828755,0.04918705,0.05990255,0.2605282,0.4413151,0.1999618,0.1114115
"4941",4117057,0.1137409,0.2146165,0.1314477,0.296901,0.4255669,0.3391114,0.1006908,0.08142321,0.6148652,0.7368659,0.9086353,0.1926629,0.09881959,0.256994,0.3717567,0.8088279,3.333046,0.8502377,0.7342819,0.6110539
"4942",4117214,0.6167406,0.0239694,0.0285342,0.02510945,0.06837077,0.02739303,0.02511109,0.0931911,0.02510953,0.04414651,0.1472365,0.03081541,0.04565551,0.04191295,0.09473156,0.1255399,0.233969,0.02054517,0.2095927,0.03211239
"4943",4117222,0.1544397,0.02386248,0.01799612,0.03420389,0.02465448,0.03052187,0.03364091,0.03062221,0.02545871,0.02108033,0.09249546,0.08474,0.03460453,0.02982744,0.009172155,0.06012674,0.1053754,0.007443361,0.0214781,0.04812869
"4944",4117255,0.0377436,0.05194536,0.05512187,0.07173192,0.02682533,0.02013402,0.03851578,0.03797937,0.009609197,0.02265019,0.07775764,0.1243988,0.02759731,0.08122367,0.0878702,0.2675543,0.3850605,0.1182906,0.1678914,0.1371146
"4945",4117271,0.05845907,0.05896052,0.0732261,0.03858894,0.02740809,0.01252577,0.01342197,0.03888053,0.01237971,0.03685851,0.1137936,0.03331998,0.1750465,0.1850941,0.1438206,0.1746604,0.5427529,0.1657928,0.200701,0.09194317
"4946",4117297,0.07542044,0.01875128,0.06773655,0.02078116,0.0476403,0.02939301,0.01520195,0.01469709,0.00354858,0.03141753,0.04233966,0.03469036,0.02232684,0.06639096,0.04689528,0.09730197,0.2926262,0.08311273,0.209,0.1400613
"4947",4117305,0.3023821,0.1737108,0.2967648,0.1888569,0.3221249,0.3038353,0.4466372,0.2771831,0.3904096,0.7138888,0.7788738,0.4877823,0.9649958,0.8944084,0.9153096,1.624972,3.050412,1.591099,1.80525,1.215603
"4948",4117453,0.06873817,0.3708878,0.06283208,0.124957,0.1305744,0.05214528,0.1611509,0.2697504,0.0267006,0.01223744,0.09611997,0.1862369,0.01717336,0.1343802,0.1627937,0.1654172,0.2664654,0.2157262,0.3699645,0.1202025
"4949",4117503,0.01100227,0.01961515,0.009089156,0.006217659,0.0157875,0.01214946,0.006217934,0.01103194,0.01189339,0.03109539,0.01291467,0.03397669,0.02679113,0.01779162,0.001435327,0.02295792,0.01865368,0.003347755,0.02200076,0.0009565005
